code,name,date,pred,close,volume
025440,대성엘텍,20220513,,705,95527
004690,삼천리,20220513,,133000,22280
391060,엔에이치스팩20호,20220513,,2145,8081
200230,텔콘RF제약,20220513,,1930,213192
003580,HLB글로벌,20220513,,7670,10055321
017370,우신시스템,20220513,,3045,423972
235980,메드팩토,20220513,,28500,153830
007690,국도화학,20220513,,52800,19526
060720,KH바텍,20220513,,18800,162731
067000,조이시티,20220513,,5660,672175
021650,한국큐빅,20220513,,3720,30677
079430,현대리바트,20220513,,13200,41783
090460,비에이치,20220513,,26600,401695
036630,세종텔레콤,20220513,,1010,0
006390,한일현대시멘트,20220513,,30000,17922
039130,하나투어,20220513,,72400,102246
109070,컨버즈,20220513,,4100,0
155900,바다로19호,20220513,,3225,191262
396690,미래에셋글로벌리츠,20220513,,6270,62299
052600,한네트,20220513,,8160,155817
251970,펌텍코리아,20220513,,18300,7913
031330,에스에이엠티,20220513,,4560,456869
089980,상아프론테크,20220513,,37200,59449
169330,엠브레인,20220513,,3990,80176
088980,맥쿼리인프라,20220513,,13900,622039
024070,WISCOM,20220513,,3345,44584
058430,포스코스틸리온,20220513,,46250,12176
100840,SNT에너지,20220513,,18700,82363
270870,뉴트리,20220513,,16850,14963
064850,에프앤가이드,20220513,,8420,5361
009320,대우부품,20220513,,2305,1272170
040910,아이씨디,20220513,,10050,38970
001250,GS글로벌,20220513,,3810,8986836
089030,테크윙,20220513,,10785,385764
215000,골프존,20220513,,172500,28740
330730,스톤브릿지벤처스,20220513,,7050,126432
065570,삼영이엔씨,20220513,,6070,41098
241710,코스메카코리아,20220513,,13000,38758
189300,인텔리안테크,20220513,,80000,51145
000430,대원강업,20220513,,3400,59739
008500,일정실업,20220513,,21350,7790
036530,SNT홀딩스,20220513,,17050,9873
000250,삼천당제약,20220513,,38600,66710
049180,셀루메드,20220513,,5240,88626
307280,원바이오젠,20220513,,1890,92531
000080,하이트진로,20220513,,35500,210351
005610,SPC삼립,20220513,,81400,5985
025320,시노펙스,20220513,,2725,234642
311390,네오크레마,20220513,,18050,264576
212560,네오오토,20220513,,7880,39233
000890,보해양조,20220513,,871,709262
001380,SG글로벌,20220513,,1760,59089
001740,SK네트웍스,20220513,,4775,394411
320000,윈텍,20220513,,2675,52273
267250,HD현대,20220513,,59000,192985
090710,휴림로봇,20220513,,3125,50664543
002700,신일전자,20220513,,2240,1169976
001820,삼화콘덴서공업,20220513,,50600,29405
002460,화성산업,20220513,,22800,124983
065510,휴비츠,20220513,,10250,66351
056080,유진로봇,20220513,,6110,466394
010280,쌍용정보통신,20220513,,1110,315269
006490,인스코비,20220513,,2600,233577
064090,에프앤리퍼블릭,20220513,,3675,33374
001360,삼성제약,20220513,,3605,134886
056730,CNT85,20220513,,3100,0
336060,웨이버스,20220513,,2205,1701096
036670,KCI,20220513,,9560,57965
331380,포커스에이치엔에스,20220513,,2780,47269
038620,위즈코프,20220513,,1365,370815
036620,감성코퍼레이션,20220513,,1645,201155
025550,한국선재,20220513,,5540,246275
061250,화일약품,20220513,,2880,635235
080000,에스엔유,20220513,,3400,39585
372910,한컴라이프케어,20220513,,6000,92374
004080,신흥,20220513,,16600,17102
368770,파이버프로,20220513,,5150,1366667
054050,농우바이오,20220513,,11800,130265
227950,엔투텍,20220513,,1480,1272928
130660,한전산업,20220513,,12550,500044
004410,서울식품공업,20220513,,299,5872233
054800,아이디스홀딩스,20220513,,12300,6138
052710,아모텍,20220513,,27100,39333
064260,다날,20220513,,8580,1006010
027050,코리아나,20220513,,3955,215432
275630,에스에스알,20220513,,5760,31358
025000,KPX케미칼,20220513,,52000,1486
004270,남성,20220513,,3000,146536
084670,동양고속,20220513,,18350,805
227100,에이치앤비디자인,20220513,,4065,120279
004990,롯데지주,20220513,,34900,424505
060900,대한그린파워,20220513,,911,687598
012030,DB,20220513,,966,315137
073240,금호타이어,20220513,,4230,509177
123040,엠에스오토텍,20220513,,5120,57571
153490,우리이앤엘,20220513,,1580,70751
007530,영신금속,20220513,,2845,26466
016380,KG스틸,20220513,,17850,20960674
035250,강원랜드,20220513,,27900,2347383
010060,OCI,20220513,,104000,146989
083500,에프엔에스테크,20220513,,10050,34820
340930,유일에너테크,20220513,,16050,43052
082850,우리바이오,20220513,,3800,354179
101000,상상인인더스트리,20220513,,869,97521
376930,노을,20220513,,6330,21790
191420,테고사이언스,20220513,,16100,4343
051600,한전KPS,20220513,,36800,185917
340570,티앤엘,20220513,,37550,24537
008250,이건산업,20220513,,11100,140257
092220,KEC,20220513,,3180,1392893
102260,동성케미컬,20220513,,4670,103601
273640,와이엠텍,20220513,,17950,20499
950170,JTC,20220513,,3850,196126
014530,극동유화,20220513,,4245,333565
013360,일성건설,20220513,,4075,712326
019770,서연탑메탈,20220513,,5620,448595
377400,하이제6호스팩,20220513,,2190,5624
246690,TS인베스트먼트,20220513,,2550,250850
303030,지니틱스,20220513,,2870,5813929
206650,유바이오로직스,20220513,,17000,180861
036170,클라우드에어,20220513,,1270,135435
139480,이마트,20220513,,122000,256646
032350,롯데관광개발,20220513,,15150,338287
900270,헝셩그룹,20220513,,344,214853
032540,TJ미디어,20220513,,6210,127233
095270,웨이브일렉트로,20220513,,4660,29050
030610,교보증권,20220513,,7460,44585
066360,체리부로,20220513,,1360,137853
168330,내츄럴엔도텍,20220513,,6130,33368
034310,NICE,20220513,,16500,19415
044060,조광ILI,20220513,,1533,1964648
307870,비투엔,20220513,,2615,81433
096770,SK이노베이션,20220513,,206500,358761
034230,파라다이스,20220513,,15450,573483
207760,미스터블루,20220513,,7230,44833
262260,에이프로,20220513,,14350,30836
034730,SK,20220513,,245000,154891
119860,다나와,20220513,,18800,48018
090740,연이비앤티,20220513,,2105,0
121850,코이즈,20220513,,3275,1005148
255440,야스,20220513,,12650,4676
000320,노루홀딩스,20220513,,11650,604599
238200,비피도,20220513,,8650,26245
051160,지어소프트,20220513,,15800,103566
243840,신흥에스이씨,20220513,,60000,29243
290670,대보마그네틱,20220513,,46200,28156
039020,이건홀딩스,20220513,,4630,83656
069640,한세엠케이,20220513,,3860,35743
016090,대현,20220513,,2620,376088
012700,리드코프,20220513,,8950,158145
027360,아주IB투자,20220513,,3420,866497
063570,한국전자금융,20220513,,5700,103953
003240,태광산업,20220513,,986000,369
227840,현대코퍼레이션홀딩스,20220513,,12800,239172
083470,이엠앤아이,20220513,,3220,0
008060,대덕,20220513,,7680,86509
096760,JW홀딩스,20220513,,3890,31972
380320,삼성머스트스팩5호,20220513,,4015,537826
326030,에스케이바이오팜,20220513,,86300,168481
225220,제놀루션,20220513,,12850,49863
003310,대주산업,20220513,,3205,5190771
073570,WI,20220513,,1210,1090217
100590,머큐리,20220513,,8040,228718
003230,삼양식품,20220513,,94500,57129
052420,오성첨단소재,20220513,,2150,0
094280,효성 ITX,20220513,,16650,3196
261780,차백신연구소,20220513,,6870,83763
065950,웰크론,20220513,,3940,301708
222110,팬젠,20220513,,7970,1941
106240,파인테크닉스,20220513,,11900,318983
028080,휴맥스홀딩스,20220513,,4155,30873
068400,SK렌터카,20220513,,9970,43768
058450,일야,20220513,,805,3013386
224110,에이텍티앤,20220513,,12550,52035
019540,일지테크,20220513,,3105,47105
114090,GKL,20220513,,14550,211475
008110,대동전자,20220513,,7400,25216
220100,퓨쳐켐,20220513,,16250,76505
075970,동국알앤에스,20220513,,4450,343802
032080,아즈텍WB,20220513,,2690,155276
214680,디알텍,20220513,,1495,839274
419270,신영스팩7호,20220513,,2230,74902
214260,라파스,20220513,,35450,22379
227610,아우딘퓨쳐스,20220513,,1440,70731
950200,소마젠,20220513,,5640,37609
187790,나노,20220513,,1335,135304
070300,엑스큐어,20220513,,3325,36292
089140,넥스턴바이오,20220513,,3495,228735
036000,예림당,20220513,,2340,48146
140670,알에스오토메이션,20220513,,15000,813266
347700,라이프시맨틱스,20220513,,6910,26120
347770,핌스,20220513,,18500,57240
036690,코맥스,20220513,,4150,25400
160980,싸이맥스,20220513,,16750,59923
068930,디지털대성,20220513,,7950,37349
053980,오상자이엘,20220513,,6610,21946
203650,드림시큐리티,20220513,,3795,125968
226400,오스테오닉,20220513,,3275,50990
182360,큐브엔터,20220513,,15500,88633
047770,코데즈컴바인,20220513,,2320,48637
232140,와이아이케이,20220513,,5230,457833
039610,화성밸브,20220513,,6470,88513
206640,바디텍메드,20220513,,13950,71328
158310,참존글로벌,20220513,,1680,0
016740,두올,20220513,,3675,108389
035890,서희건설,20220513,,1725,661571
950210,프레스티지바이오파마,20220513,,15750,58331
096870,엘디티,20220513,,4860,54871
096530,씨젠,20220513,,40350,991545
007390,네이처셀,20220513,,17600,382877
036800,나이스정보통신,20220513,,28850,10727
066900,디에이피,20220513,,4135,81874
014620,성광벤드,20220513,,10150,250094
400560,하나금융20호스팩,20220513,,2365,27051
000640,동아쏘시오홀딩스,20220513,,103500,5409
009240,한샘,20220513,,67700,87096
200130,콜마비앤에이치,20220513,,30700,60490
298540,더네이쳐홀딩스,20220513,,33500,82008
215480,토박스코리아,20220513,,6930,0
027740,마니커,20220513,,1715,1454544
001540,안국약품,20220513,,10200,15960
002810,삼영무역,20220513,,13550,22377
192080,더블유게임즈,20220513,,43200,69765
012620,원일특강,20220513,,12550,11902
003650,미창석유공업,20220513,,80400,2251
012860,모베이스전자,20220513,,1875,278293
018290,브이티지엠피,20220513,,6800,102024
099440,스맥,20220513,,1965,176817
028260,삼성물산,20220513,,115500,326870
237750,피앤씨테크,20220513,,7710,742051
194700,노바렉스,20220513,,20174,30270
084870,티비에이치글로벌,20220513,,1980,71991
028050,삼성엔지니어링,20220513,,26250,1017041
191410,육일씨엔에쓰,20220513,,3765,28413
349720,이베스트스팩5호,20220513,,2160,22205
241560,두산밥캣,20220513,,40750,116080
001200,유진증권,20220513,,3405,682973
013990,아가방컴퍼니,20220513,,3945,140604
026910,광진실업,20220513,,5240,20148
004980,성신양회,20220513,,11900,258878
221980,케이디켐,20220513,,15250,18680
145020,휴젤,20220513,,118900,33632
049120,파인디앤씨,20220513,,2165,19367
002420,세기상사,20220513,,9454,27568
217620,디딤,20220513,,1265,125547
066670,디스플레이텍,20220513,,7210,212755
148140,비디아이,20220513,,640,0
002790,아모레퍼시픽그룹,20220513,,44600,115002
010240,흥국,20220513,,7780,273746
308100,까스텔바작,20220513,,9220,15811
101390,아이엠,20220513,,7000,14810
036710,심텍홀딩스,20220513,,5280,270798
018310,삼목에스폼,20220513,,24000,40093
012330,현대모비스,20220513,,199500,544323
030210,다올투자증권,20220513,,4520,168772
062970,피피아이,20220513,,3710,50387
359090,씨엔알리서치,20220513,,1995,160301
178320,서진시스템,20220513,,18300,178081
006620,동구바이오제약,20220513,,6970,47909
086040,바이오톡스텍,20220513,,9170,847523
060310,3S,20220513,,2990,72085
068940,아이씨케이,20220513,,3720,378993
139130,DGB금융지주,20220513,,8560,706593
077360,덕산하이메탈,20220513,,8820,363783
100250,진양홀딩스,20220513,,3545,95678
367460,유안타제7호스팩,20220513,,2480,0
139990,아주스틸,20220513,,14950,54286
089150,케이씨티,20220513,,6230,66608
060590,씨티씨바이오,20220513,,10200,180666
123750,알톤스포츠,20220513,,3700,96407
042940,상지카일룸,20220513,,1415,3268408
019660,글로본,20220513,,3055,198622
109610,에스와이,20220513,,3250,465279
067900,와이엔텍,20220513,,12100,115132
033270,유나이티드,20220513,,26750,40402
049550,잉크테크,20220513,,7090,3376
215790,이노인스트루먼트,20220513,,2010,257474
007820,에스엠코어,20220513,,6570,30558
900070,글로벌에스엠,20220513,,750,132315
012750,에스원,20220513,,69600,41061
267320,나인테크,20220513,,3080,1903799
101240,씨큐브,20220513,,7000,19412
010780,아이에스동서,20220513,,48900,42804
277410,인산가,20220513,,2290,211850
256840,한국비엔씨,20220513,,8730,4446246
282330,BGF리테일,20220513,,196500,33661
004920,씨아이테크,20220513,,1075,273067
058530,파나케이아,20220513,,1620,0
018000,유니슨,20220513,,2140,427160
217480,에스디생명공학,20220513,,3065,30592
109820,진매트릭스,20220513,,5210,337653
355150,교보10호기업인수목적,20220513,,2210,13793
111770,영원무역,20220513,,45200,50512
063760,이엘피,20220513,,6530,25398
333430,일승,20220513,,3790,202005
060850,영림원소프트랩,20220513,,9960,8898
023450,동남합성,20220513,,58200,2129
034300,신세계건설,20220513,,32500,4707
087010,펩트론,20220513,,9100,27090
064820,케이프,20220513,,4730,59632
002780,진흥기업,20220513,,2150,1913005
015710,코콤,20220513,,6410,83389
065170,비엘팜텍,20220513,,1165,376709
217600,켐온,20220513,,2780,2200546
027410,BGF,20220513,,5180,470053
000180,성창기업지주,20220513,,2830,2422374
101330,모베이스,20220513,,3505,38431
126340,비나텍,20220513,,40300,10311
298870,다올인베스트먼트,20220513,,4010,87966
030190,NICE평가정보,20220513,,17550,139167
101490,에스앤에스텍,20220513,,25850,55996
054040,한국컴퓨터,20220513,,4780,162434
237880,클리오,20220513,,18250,56301
005110,한창,20220513,,727,542509
060480,국일신동,20220513,,3675,16266
081660,휠라홀딩스,20220513,,29850,348866
950130,엑세스바이오,20220513,,18200,692652
025620,제이준코스메틱,20220513,,1240,1326001
190650,코리아에셋투자증권,20220513,,10900,14193
066620,국보디자인,20220513,,18300,17924
000210,DL,20220513,,63500,39080
000540,흥국화재,20220513,,3755,37488
373200,하인크코리아,20220513,,10500,754567
312610,에이에프더블류,20220513,,4250,38789
271940,일진하이솔루스,20220513,,41100,207141
288330,브릿지바이오,20220513,,11000,74828
041830,인바디,20220513,,27900,96118
005680,삼영전자공업,20220513,,11650,82944
038390,레드캡투어,20220513,,21300,9240
001510,SK증권,20220513,,823,1125275
007110,일신석재,20220513,,1780,1063829
078650,지나인제약,20220513,,2120,0
083790,크리스탈지노믹스,20220513,,4605,117457
134380,미원화학,20220513,,69800,1228
241520,DSC인베스트먼트,20220513,,4885,195217
254120,자비스,20220513,,2255,89060
065680,우주일렉트로,20220513,,27350,13394
348370,엔켐,20220513,,81700,64836
126560,현대퓨처넷,20220513,,3170,235189
016610,DB금융투자,20220513,,6130,82645
200350,래몽래인,20220513,,17200,56000
060370,KT서브마린,20220513,,5590,45811
064350,현대로템,20220513,,18250,410244
280360,롯데제과,20220513,,118000,4468
003610,방림,20220513,,3435,73782
011690,와이투솔루션,20220513,,1200,0
006360,GS건설,20220513,,39700,364724
352940,인바이오,20220513,,6110,21448
103840,우양,20220513,,4880,56951
065350,신성델타테크,20220513,,12250,189756
305090,마이크로디지탈,20220513,,7355,296883
039560,다산네트웍스,20220513,,7540,653045
003480,한진중공업홀딩스,20220513,,4340,54736
327260,RF머트리얼즈,20220513,,12600,30600
015540,쎌마테라퓨틱스,20220513,,6410,0
161890,한국콜마,20220513,,42300,82930
014280,금강공업,20220513,,9130,166997
298040,효성중공업,20220513,,60100,18488
001460,BYC,20220513,,440000,209
