code,name,date,pred,close,volume
025440,대성엘텍,20220415,,751,151963
004690,삼천리,20220415,,109500,6178
391060,엔에이치스팩20호,20220415,,2145,53589
200230,텔콘RF제약,20220415,,2175,165883
003580,HLB글로벌,20220415,,10550,659025
017370,우신시스템,20220415,,3395,121357
235980,메드팩토,20220415,,32950,59727
007690,국도화학,20220415,,57000,19060
060720,KH바텍,20220415,,19800,100872
067000,조이시티,20220415,,8220,676422
021650,한국큐빅,20220415,,4105,34843
079430,현대리바트,20220415,,15200,64898
090460,비에이치,20220415,,27400,713433
036630,세종텔레콤,20220415,,989,548255
006390,한일현대시멘트,20220415,,33100,16543
039130,하나투어,20220415,,85766,67039
109070,컨버즈,20220415,,4100,0
155900,바다로19호,20220415,,3270,17753
396690,미래에셋글로벌리츠,20220415,,6430,161818
052600,한네트,20220415,,9470,197298
251970,펌텍코리아,20220415,,19850,47490
031330,에스에이엠티,20220415,,4405,244453
089980,상아프론테크,20220415,,40300,77439
169330,엠브레인,20220415,,4730,481026
088980,맥쿼리인프라,20220415,,13900,739356
024070,WISCOM,20220415,,3390,33684
058430,포스코스틸리온,20220415,,52900,86453
100840,SNT에너지,20220415,,18250,14706
270870,뉴트리,20220415,,19600,5062
064850,에프앤가이드,20220415,,9000,3770
009320,대우부품,20220415,,2240,85057
040910,아이씨디,20220415,,10500,54367
001250,GS글로벌,20220415,,3610,20735243
089030,테크윙,20220415,,10987,397195
215000,골프존,20220415,,168000,17261
330730,스톤브릿지벤처스,20220415,,7640,645258
065570,삼영이엔씨,20220415,,6960,54636
241710,코스메카코리아,20220415,,15250,77543
189300,인텔리안테크,20220415,,82600,32092
000430,대원강업,20220415,,3375,66450
008500,일정실업,20220415,,24600,5108
036530,SNT홀딩스,20220415,,17600,8096
000250,삼천당제약,20220415,,37600,225237
049180,셀루메드,20220415,,5840,114798
307280,원바이오젠,20220415,,1805,191777
000080,하이트진로,20220415,,36400,401378
005610,SPC삼립,20220415,,93200,8916
025320,시노펙스,20220415,,2765,233096
311390,네오크레마,20220415,,24400,78188
212560,네오오토,20220415,,8560,187591
000890,보해양조,20220415,,930,4135313
001380,SG글로벌,20220415,,1985,118637
001740,SK네트웍스,20220415,,4870,978914
320000,윈텍,20220415,,2835,41935
267250,HD현대,20220415,,58700,239642
090710,휴림로봇,20220415,,1830,22517490
002700,신일전자,20220415,,2360,1032492
001820,삼화콘덴서공업,20220415,,56000,27994
002460,화성산업,20220415,,23050,425519
065510,휴비츠,20220415,,10850,161782
056080,유진로봇,20220415,,7060,728028
010280,쌍용정보통신,20220415,,1130,670329
006490,인스코비,20220415,,3145,460638
064090,에프앤리퍼블릭,20220415,,2940,76055
001360,삼성제약,20220415,,4045,124120
056730,CNT85,20220415,,3100,0
336060,웨이버스,20220415,,2545,1427112
036670,KCI,20220415,,8980,3437
331380,포커스에이치엔에스,20220415,,3180,72318
038620,위즈코프,20220415,,1530,332770
036620,감성코퍼레이션,20220415,,1885,263921
025550,한국선재,20220415,,6110,394616
061250,화일약품,20220415,,3010,1134971
080000,에스엔유,20220415,,3570,37902
372910,한컴라이프케어,20220415,,7020,37811
004080,신흥,20220415,,16600,7371
368770,파이버프로,20220415,,2910,107978
054050,농우바이오,20220415,,13450,343297
227950,엔투텍,20220415,,1680,957580
130660,한전산업,20220415,,13150,334570
004410,서울식품공업,20220415,,291,1589176
054800,아이디스홀딩스,20220415,,11950,992
052710,아모텍,20220415,,29250,113330
064260,다날,20220415,,10150,1166013
027050,코리아나,20220415,,4440,270340
275630,에스에스알,20220415,,6010,0
025000,KPX케미칼,20220415,,53300,1857
004270,남성,20220415,,2980,145225
084670,동양고속,20220415,,19800,899
227100,에이치앤비디자인,20220415,,6530,57915
004990,롯데지주,20220415,,32950,97811
060900,대한그린파워,20220415,,1170,864259
012030,DB,20220415,,1000,715717
073240,금호타이어,20220415,,4170,280476
123040,엠에스오토텍,20220415,,5680,91866
153490,우리이앤엘,20220415,,1800,217125
007530,영신금속,20220415,,3270,71455
016380,KG스틸,20220415,,18200,25109139
035250,강원랜드,20220415,,27650,773651
010060,OCI,20220415,,102000,309181
083500,에프엔에스테크,20220415,,10150,35186
340930,유일에너테크,20220415,,17850,94562
082850,우리바이오,20220415,,4495,830620
101000,상상인인더스트리,20220415,,958,88395
376930,노을,20220415,,7620,96733
191420,테고사이언스,20220415,,18500,2462
051600,한전KPS,20220415,,40350,307941
340570,티앤엘,20220415,,44200,47365
008250,이건산업,20220415,,12950,256584
092220,KEC,20220415,,3390,5400840
102260,동성케미컬,20220415,,4840,31838
273640,와이엠텍,20220415,,18575,97450
950170,JTC,20220415,,4490,32394
014530,극동유화,20220415,,4280,2471823
013360,일성건설,20220415,,5100,26036658
019770,서연탑메탈,20220415,,5090,55843
377400,하이제6호스팩,20220415,,2195,14921
246690,TS인베스트먼트,20220415,,2540,63434
303030,지니틱스,20220415,,2900,3058904
206650,유바이오로직스,20220415,,20050,177286
036170,클라우드에어,20220415,,1375,137665
139480,이마트,20220415,,138000,63107
032350,롯데관광개발,20220415,,17350,312216
900270,헝셩그룹,20220415,,384,1028592
032540,TJ미디어,20220415,,8880,3174826
095270,웨이브일렉트로,20220415,,5900,33726
030610,교보증권,20220415,,7740,18336
066360,체리부로,20220415,,1345,67858
168330,내츄럴엔도텍,20220415,,6590,110799
034310,NICE,20220415,,16650,62669
044060,조광ILI,20220415,,1422,543559
307870,비투엔,20220415,,3260,19322
096770,SK이노베이션,20220415,,207500,215091
034230,파라다이스,20220415,,16950,710050
207760,미스터블루,20220415,,8510,63784
262260,에이프로,20220415,,16900,35383
034730,SK,20220415,,250500,103080
119860,다나와,20220415,,22200,27466
090740,연이비앤티,20220415,,2105,0
121850,코이즈,20220415,,3315,400312
255440,야스,20220415,,13700,10985
000320,노루홀딩스,20220415,,12550,9548
238200,비피도,20220415,,8750,12487
051160,지어소프트,20220415,,17300,44959
243840,신흥에스이씨,20220415,,66000,116568
290670,대보마그네틱,20220415,,49300,18197
039020,이건홀딩스,20220415,,5260,171610
069640,한세엠케이,20220415,,4370,39228
016090,대현,20220415,,2925,2951684
012700,리드코프,20220415,,9040,452814
027360,아주IB투자,20220415,,3800,308084
063570,한국전자금융,20220415,,6430,260574
003240,태광산업,20220415,,1013000,520
227840,현대코퍼레이션홀딩스,20220415,,12750,1719401
083470,이엠앤아이,20220415,,3220,0
008060,대덕,20220415,,7840,112976
096760,JW홀딩스,20220415,,4255,30239
380320,삼성머스트스팩5호,20220415,,3860,1220902
326030,에스케이바이오팜,20220415,,88500,74838
225220,제놀루션,20220415,,14400,34893
003310,대주산업,20220415,,2220,2178330
073570,WI,20220415,,1720,3577672
100590,머큐리,20220415,,7700,9399
003230,삼양식품,20220415,,102500,73395
052420,오성첨단소재,20220415,,2150,0
094280,효성 ITX,20220415,,17150,18935
261780,차백신연구소,20220415,,7580,84290
065950,웰크론,20220415,,4010,27507
222110,팬젠,20220415,,8190,4455
106240,파인테크닉스,20220415,,13400,2913539
028080,휴맥스홀딩스,20220415,,4740,87425
068400,SK렌터카,20220415,,11400,58865
058450,일야,20220415,,800,0
224110,에이텍티앤,20220415,,12700,47660
019540,일지테크,20220415,,3405,51415
114090,GKL,20220415,,15500,366075
008110,대동전자,20220415,,8690,56249
220100,퓨쳐켐,20220415,,17350,58183
075970,동국알앤에스,20220415,,4965,7785043
032080,아즈텍WB,20220415,,3285,211901
214680,디알텍,20220415,,1655,477223
214260,라파스,20220415,,36150,23662
227610,아우딘퓨쳐스,20220415,,1790,155388
950200,소마젠,20220415,,6640,18979
187790,나노,20220415,,1495,250416
070300,엑스큐어,20220415,,3950,20916
089140,넥스턴바이오,20220415,,3985,297146
036000,예림당,20220415,,2450,49560
140670,알에스오토메이션,20220415,,17600,357047
347700,라이프시맨틱스,20220415,,7990,35460
347770,핌스,20220415,,23400,52545
036690,코맥스,20220415,,4640,24660
160980,싸이맥스,20220415,,18350,107807
068930,디지털대성,20220415,,9000,47166
053980,오상자이엘,20220415,,7440,29722
203650,드림시큐리티,20220415,,4325,163283
226400,오스테오닉,20220415,,3350,36148
182360,큐브엔터,20220415,,20450,244659
047770,코데즈컴바인,20220415,,2505,84819
232140,와이아이케이,20220415,,5410,270808
039610,화성밸브,20220415,,6970,195111
206640,바디텍메드,20220415,,16050,435959
158310,참존글로벌,20220415,,1680,0
016740,두올,20220415,,3845,189404
035890,서희건설,20220415,,1835,1339614
950210,프레스티지바이오파마,20220415,,16700,165203
096870,엘디티,20220415,,5050,20965
096530,씨젠,20220415,,41600,870279
007390,네이처셀,20220415,,16300,555543
036800,나이스정보통신,20220415,,29750,12540
066900,디에이피,20220415,,4285,49416
014620,성광벤드,20220415,,9530,395585
400560,하나금융20호스팩,20220415,,2420,267816
000640,동아쏘시오홀딩스,20220415,,114500,5442
009240,한샘,20220415,,79000,86052
200130,콜마비앤에이치,20220415,,35350,69819
298540,더네이쳐홀딩스,20220415,,33250,95722
215480,토박스코리아,20220415,,7305,83964
027740,마니커,20220415,,1575,536811
001540,안국약품,20220415,,11350,27006
002810,삼영무역,20220415,,14550,24194
192080,더블유게임즈,20220415,,51500,40398
012620,원일특강,20220415,,13400,20917
003650,미창석유공업,20220415,,81900,1012
012860,모베이스전자,20220415,,2000,854478
018290,브이티지엠피,20220415,,7110,159097
099440,스맥,20220415,,1820,89137
028260,삼성물산,20220415,,109000,179330
237750,피앤씨테크,20220415,,7150,18307
194700,노바렉스,20220415,,21265,19495
084870,티비에이치글로벌,20220415,,2150,52007
028050,삼성엔지니어링,20220415,,24400,976875
191410,육일씨엔에쓰,20220415,,3890,16054
349720,이베스트스팩5호,20220415,,2200,5289
241560,두산밥캣,20220415,,43500,820303
001200,유진증권,20220415,,3445,271521
013990,아가방컴퍼니,20220415,,4680,120989
026910,광진실업,20220415,,5530,24264
004980,성신양회,20220415,,14200,494937
221980,케이디켐,20220415,,15800,7576
145020,휴젤,20220415,,119800,35762
049120,파인디앤씨,20220415,,2380,53635
002420,세기상사,20220415,,10074,11086
217620,디딤,20220415,,1530,335317
066670,디스플레이텍,20220415,,8220,686776
148140,비디아이,20220415,,640,0
002790,아모레퍼시픽그룹,20220415,,47650,91225
010240,흥국,20220415,,7120,61282
308100,까스텔바작,20220415,,9520,5661
101390,아이엠,20220415,,6940,37779
036710,심텍홀딩스,20220415,,5610,287576
018310,삼목에스폼,20220415,,28500,60363
012330,현대모비스,20220415,,206000,199984
030210,다올투자증권,20220415,,4980,103296
062970,피피아이,20220415,,3670,39378
359090,씨엔알리서치,20220415,,1925,84406
178320,서진시스템,20220415,,18900,183604
006620,동구바이오제약,20220415,,7650,35142
086040,바이오톡스텍,20220415,,7980,23124
060310,3S,20220415,,3385,157499
068940,아이씨케이,20220415,,3805,389297
139130,DGB금융지주,20220415,,9120,444956
077360,덕산하이메탈,20220415,,9590,221376
100250,진양홀딩스,20220415,,3770,44206
367460,유안타제7호스팩,20220415,,2480,17031
139990,아주스틸,20220415,,16650,121415
089150,케이씨티,20220415,,7400,173461
060590,씨티씨바이오,20220415,,9810,75684
123750,알톤스포츠,20220415,,4760,54623
042940,상지카일룸,20220415,,1115,3452000
019660,글로본,20220415,,3255,168948
109610,에스와이,20220415,,3445,331675
067900,와이엔텍,20220415,,14100,61530
033270,유나이티드,20220415,,31700,87408
049550,잉크테크,20220415,,7500,12658
215790,이노인스트루먼트,20220415,,1960,152546
007820,에스엠코어,20220415,,6550,38295
900070,글로벌에스엠,20220415,,823,342837
012750,에스원,20220415,,68500,42006
267320,나인테크,20220415,,3230,189715
101240,씨큐브,20220415,,6950,36076
010780,아이에스동서,20220415,,54200,98094
277410,인산가,20220415,,2395,2092837
256840,한국비엔씨,20220415,,11550,2424083
282330,BGF리테일,20220415,,179500,22939
004920,씨아이테크,20220415,,1215,159682
058530,파나케이아,20220415,,1620,0
018000,유니슨,20220415,,2535,427570
217480,에스디생명공학,20220415,,3045,19634
109820,진매트릭스,20220415,,6250,73978
355150,교보10호기업인수목적,20220415,,2195,3425
111770,영원무역,20220415,,49350,130443
063760,이엘피,20220415,,6300,285468
333430,일승,20220415,,3615,7444251
060850,영림원소프트랩,20220415,,10000,5212
023450,동남합성,20220415,,61300,282
034300,신세계건설,20220415,,35000,10322
087010,펩트론,20220415,,9470,29834
064820,케이프,20220415,,4900,108775
002780,진흥기업,20220415,,2425,1555847
015710,코콤,20220415,,6230,20586
065170,비엘팜텍,20220415,,1375,1988717
217600,켐온,20220415,,2780,1688167
027410,BGF,20220415,,5180,110532
000180,성창기업지주,20220415,,2525,122394
101330,모베이스,20220415,,3640,121606
126340,비나텍,20220415,,41500,12985
298870,다올인베스트먼트,20220415,,4460,138142
030190,NICE평가정보,20220415,,18750,138332
101490,에스앤에스텍,20220415,,28300,90153
054040,한국컴퓨터,20220415,,4810,80195
237880,클리오,20220415,,19750,325780
005110,한창,20220415,,744,229129
060480,국일신동,20220415,,3720,14242
081660,휠라홀딩스,20220415,,33450,338453
950130,엑세스바이오,20220415,,16350,328964
025620,제이준코스메틱,20220415,,1010,477222
190650,코리아에셋투자증권,20220415,,12750,9986
066620,국보디자인,20220415,,20850,57151
000210,DL,20220415,,58900,33921
000540,흥국화재,20220415,,4255,262222
373200,하인크코리아,20220415,,4245,3116657
312610,에이에프더블류,20220415,,4840,21862
271940,일진하이솔루스,20220415,,43050,188309
288330,브릿지바이오,20220415,,13900,423524
041830,인바디,20220415,,29550,162105
005680,삼영전자공업,20220415,,10950,52718
038390,레드캡투어,20220415,,23800,11794
001510,SK증권,20220415,,891,1160387
007110,일신석재,20220415,,1820,348484
078650,지나인제약,20220415,,2120,0
083790,크리스탈지노믹스,20220415,,5400,430274
134380,미원화학,20220415,,72000,176
241520,DSC인베스트먼트,20220415,,5560,156805
254120,자비스,20220415,,2005,56120
065680,우주일렉트로,20220415,,29550,49654
348370,엔켐,20220415,,92500,66300
126560,현대퓨처넷,20220415,,3460,328032
016610,DB금융투자,20220415,,6680,76491
200350,래몽래인,20220415,,23100,286960
060370,KT서브마린,20220415,,5770,103934
064350,현대로템,20220415,,19200,284354
280360,롯데제과,20220415,,125500,18313
003610,방림,20220415,,4175,504346
011690,와이투솔루션,20220415,,1200,0
006360,GS건설,20220415,,42350,418726
352940,인바이오,20220415,,6420,35365
103840,우양,20220415,,5460,111167
065350,신성델타테크,20220415,,14750,150060
305090,마이크로디지탈,20220415,,7130,44821
039560,다산네트웍스,20220415,,6680,51074
003480,한진중공업홀딩스,20220415,,4270,62145
327260,RF머트리얼즈,20220415,,13350,28999
015540,쎌마테라퓨틱스,20220415,,6410,0
161890,한국콜마,20220415,,46650,171268
014280,금강공업,20220415,,9850,201231
298040,효성중공업,20220415,,56300,31726
001460,BYC,20220415,,452500,663
304840,피플바이오,20220415,,11550,18215
131100,스카이이앤엠,20220415,,3400,40161
065440,이루온,20220415,,2310,377020
056360,코위버,20220415,,9250,79179
003030,세아제강지주,20220415,,150500,62973
204270,제이앤티씨,20220415,,6490,45956
311690,CJ 바이오사이언스,20220415,,38550,2904
214330,금호에이치티,20220415,,1625,20704521
170790,파이오링크,20220415,,15500,23790
144510,지씨셀,20220415,,68400,59590
060250,NHN한국사이버결제,20220415,,24300,89529
396300,세아메카닉스,20220415,,7000,7348966
214180,헥토이노베이션,20220415,,18300,21859
031510,오스템,20220415,,2305,107956
011330,유니켐,20220415,,1350,53463
055490,테이팩스,20220415,,84700,20450
332570,와이팜,20220415,,5980,16739
006660,삼성공조,20220415,,14100,11247
192390,윈하이텍,20220415,,4080,63534
214870,뉴지랩파마,20220415,,9320,128199
009410,태영건설,20220415,,9990,215034
347860,알체라,20220415,,24900,42808
012200,계양전기,20220415,,3060,0
064240,홈캐스트,20220415,,3220,31518
004490,세방전지,20220415,,73600,66541
086790,하나금융지주,20220415,,46900,767155
