code,name,date,pred,close,volume
025440,대성엘텍,20220506,,729,136824
004690,삼천리,20220506,,117000,22646
391060,엔에이치스팩20호,20220506,,2185,26839
200230,텔콘RF제약,20220506,,2075,1800584
003580,HLB글로벌,20220506,,7180,528573
017370,우신시스템,20220506,,3195,36305
235980,메드팩토,20220506,,30100,88263
007690,국도화학,20220506,,55700,8011
060720,KH바텍,20220506,,19850,128422
067000,조이시티,20220506,,6810,375506
021650,한국큐빅,20220506,,3945,47466
079430,현대리바트,20220506,,14100,29996
090460,비에이치,20220506,,26500,326380
036630,세종텔레콤,20220506,,1010,0
006390,한일현대시멘트,20220506,,31750,12208
039130,하나투어,20220506,,77659,95461
109070,컨버즈,20220506,,4100,0
155900,바다로19호,20220506,,3255,7418
396690,미래에셋글로벌리츠,20220506,,6150,65275
052600,한네트,20220506,,8900,189799
251970,펌텍코리아,20220506,,18600,15086
031330,에스에이엠티,20220506,,4390,190708
089980,상아프론테크,20220506,,41200,354325
169330,엠브레인,20220506,,4405,84521
088980,맥쿼리인프라,20220506,,14100,748897
024070,WISCOM,20220506,,3415,151792
058430,포스코스틸리온,20220506,,50200,22896
100840,SNT에너지,20220506,,20800,221318
270870,뉴트리,20220506,,18800,18963
064850,에프앤가이드,20220506,,8870,8612
009320,대우부품,20220506,,2315,679439
040910,아이씨디,20220506,,10750,36206
001250,GS글로벌,20220506,,4435,55727620
089030,테크윙,20220506,,10835,151449
215000,골프존,20220506,,186300,136025
330730,스톤브릿지벤처스,20220506,,7650,569748
065570,삼영이엔씨,20220506,,6520,31794
241710,코스메카코리아,20220506,,14450,43879
189300,인텔리안테크,20220506,,80800,28169
000430,대원강업,20220506,,3465,129969
008500,일정실업,20220506,,22600,4983
036530,SNT홀딩스,20220506,,17350,20477
000250,삼천당제약,20220506,,41400,154578
049180,셀루메드,20220506,,5560,80925
307280,원바이오젠,20220506,,1915,308061
000080,하이트진로,20220506,,37200,190340
005610,SPC삼립,20220506,,84900,23002
025320,시노펙스,20220506,,2885,536880
311390,네오크레마,20220506,,17000,80973
212560,네오오토,20220506,,8190,52597
000890,보해양조,20220506,,947,970022
001380,SG글로벌,20220506,,1855,149565
001740,SK네트웍스,20220506,,4770,320247
320000,윈텍,20220506,,2860,48693
267250,HD현대,20220506,,58700,200230
090710,휴림로봇,20220506,,3825,55830457
002700,신일전자,20220506,,2345,1616149
001820,삼화콘덴서공업,20220506,,53900,34541
002460,화성산업,20220506,,23350,74620
065510,휴비츠,20220506,,10200,135929
056080,유진로봇,20220506,,6910,1144983
010280,쌍용정보통신,20220506,,1100,381180
006490,인스코비,20220506,,2740,271539
064090,에프앤리퍼블릭,20220506,,3790,35330
001360,삼성제약,20220506,,3875,161367
056730,CNT85,20220506,,3100,0
336060,웨이버스,20220506,,2545,1427852
036670,KCI,20220506,,9500,28138
331380,포커스에이치엔에스,20220506,,2870,151519
038620,위즈코프,20220506,,1535,427764
036620,감성코퍼레이션,20220506,,1690,726506
025550,한국선재,20220506,,6020,437863
061250,화일약품,20220506,,3020,770327
080000,에스엔유,20220506,,3525,38379
372910,한컴라이프케어,20220506,,6430,43539
004080,신흥,20220506,,16750,20316
368770,파이버프로,20220506,,5190,1084647
054050,농우바이오,20220506,,12500,148745
227950,엔투텍,20220506,,1600,402352
130660,한전산업,20220506,,14100,664275
004410,서울식품공업,20220506,,318,10103976
054800,아이디스홀딩스,20220506,,12150,575
052710,아모텍,20220506,,29200,28270
064260,다날,20220506,,9160,766554
027050,코리아나,20220506,,4290,524555
275630,에스에스알,20220506,,6070,31958
025000,KPX케미칼,20220506,,53700,2099
004270,남성,20220506,,3115,496332
084670,동양고속,20220506,,18950,1592
227100,에이치앤비디자인,20220506,,5390,145685
004990,롯데지주,20220506,,33900,87341
060900,대한그린파워,20220506,,1010,805933
012030,DB,20220506,,1005,397411
073240,금호타이어,20220506,,4125,243737
123040,엠에스오토텍,20220506,,5280,44512
153490,우리이앤엘,20220506,,1675,121225
007530,영신금속,20220506,,2900,30610
016380,KG스틸,20220506,,21800,9260266
035250,강원랜드,20220506,,26300,414454
010060,OCI,20220506,,108500,234355
083500,에프엔에스테크,20220506,,10900,26939
340930,유일에너테크,20220506,,17500,52233
082850,우리바이오,20220506,,4070,353862
101000,상상인인더스트리,20220506,,921,76041
376930,노을,20220506,,7040,38615
191420,테고사이언스,20220506,,16650,9211
051600,한전KPS,20220506,,39450,237020
340570,티앤엘,20220506,,39350,59745
008250,이건산업,20220506,,12300,92166
092220,KEC,20220506,,3160,1712252
102260,동성케미컬,20220506,,4900,121403
273640,와이엠텍,20220506,,18400,22614
950170,JTC,20220506,,3350,297650
014530,극동유화,20220506,,4750,1867255
013360,일성건설,20220506,,4900,1500466
019770,서연탑메탈,20220506,,5390,248731
377400,하이제6호스팩,20220506,,2195,4783
246690,TS인베스트먼트,20220506,,2680,326465
303030,지니틱스,20220506,,2860,614567
206650,유바이오로직스,20220506,,16700,353828
036170,클라우드에어,20220506,,1355,226167
139480,이마트,20220506,,126500,73345
032350,롯데관광개발,20220506,,16100,318990
900270,헝셩그룹,20220506,,370,855562
032540,TJ미디어,20220506,,6720,208455
095270,웨이브일렉트로,20220506,,5110,66608
030610,교보증권,20220506,,7660,14259
066360,체리부로,20220506,,1380,97132
168330,내츄럴엔도텍,20220506,,6140,64631
034310,NICE,20220506,,16750,59291
044060,조광ILI,20220506,,1592,3473810
307870,비투엔,20220506,,2790,98050
096770,SK이노베이션,20220506,,202500,346032
034230,파라다이스,20220506,,15700,645772
207760,미스터블루,20220506,,7920,47777
262260,에이프로,20220506,,15550,61610
034730,SK,20220506,,258500,124041
119860,다나와,20220506,,20000,27642
090740,연이비앤티,20220506,,2105,0
121850,코이즈,20220506,,3515,11237800
255440,야스,20220506,,12800,17408
000320,노루홀딩스,20220506,,11850,8701
238200,비피도,20220506,,8700,19856
051160,지어소프트,20220506,,16500,78049
243840,신흥에스이씨,20220506,,62100,77219
290670,대보마그네틱,20220506,,47600,19203
039020,이건홀딩스,20220506,,5170,151222
069640,한세엠케이,20220506,,4015,20439
016090,대현,20220506,,2740,530757
012700,리드코프,20220506,,9050,125947
027360,아주IB투자,20220506,,3880,525895
063570,한국전자금융,20220506,,6190,145276
003240,태광산업,20220506,,1003000,415
227840,현대코퍼레이션홀딩스,20220506,,12750,155724
083470,이엠앤아이,20220506,,3220,0
008060,대덕,20220506,,7950,77853
096760,JW홀딩스,20220506,,4235,29373
380320,삼성머스트스팩5호,20220506,,4480,1678745
326030,에스케이바이오팜,20220506,,89000,107816
225220,제놀루션,20220506,,13000,66106
003310,대주산업,20220506,,3645,10593110
073570,WI,20220506,,1350,719191
100590,머큐리,20220506,,7500,25662
003230,삼양식품,20220506,,94600,58517
052420,오성첨단소재,20220506,,2150,0
094280,효성 ITX,20220506,,17400,9174
261780,차백신연구소,20220506,,7300,64338
