code,name,date,pred,close,volume
025440,대성엘텍,20220603,,1025,36603650
004690,삼천리,20220603,,154500,27873
391060,엔에이치스팩20호,20220603,,2160,18975
200230,텔콘RF제약,20220603,,2010,74924
003580,HLB글로벌,20220603,,10050,789906
017370,우신시스템,20220603,,3115,47588
235980,메드팩토,20220603,,30500,89897
007690,국도화학,20220603,,59300,257968
060720,KH바텍,20220603,,22550,157060
067000,조이시티,20220603,,5770,248235
021650,한국큐빅,20220603,,3840,13166
079430,현대리바트,20220603,,13400,21979
090460,비에이치,20220603,,27750,1555238
036630,세종텔레콤,20220603,,953,1677147
006390,한일현대시멘트,20220603,,30050,9097
039130,하나투어,20220603,,75600,84674
109070,컨버즈,20220603,,4100,0
155900,바다로19호,20220603,,3320,15819
396690,미래에셋글로벌리츠,20220603,,6350,458338
052600,한네트,20220603,,9210,212825
251970,펌텍코리아,20220603,,18250,6627
031330,에스에이엠티,20220603,,4455,174543
089980,상아프론테크,20220603,,40650,91371
169330,엠브레인,20220603,,4175,48939
088980,맥쿼리인프라,20220603,,14200,828830
024070,WISCOM,20220603,,3480,14526
058430,포스코스틸리온,20220603,,46100,19117
100840,SNT에너지,20220603,,18900,34161
270870,뉴트리,20220603,,16200,7546
064850,에프앤가이드,20220603,,8200,4346
009320,대우부품,20220603,,2385,283073
040910,아이씨디,20220603,,10300,16255
001250,GS글로벌,20220603,,3605,1455759
089030,테크윙,20220603,,10076,194878
215000,골프존,20220603,,168100,15028
330730,스톤브릿지벤처스,20220603,,6720,190084
065570,삼영이엔씨,20220603,,6520,506000
241710,코스메카코리아,20220603,,13200,7834
189300,인텔리안테크,20220603,,88900,57324
000430,대원강업,20220603,,3465,198086
008500,일정실업,20220603,,23850,1946
036530,SNT홀딩스,20220603,,16500,4504
000250,삼천당제약,20220603,,43600,61947
049180,셀루메드,20220603,,5210,108681
307280,원바이오젠,20220603,,2000,149028
000080,하이트진로,20220603,,35600,344385
005610,SPC삼립,20220603,,75500,15209
025320,시노펙스,20220603,,2975,1056991
311390,네오크레마,20220603,,18250,46012
212560,네오오토,20220603,,7830,31630
000890,보해양조,20220603,,866,492308
001380,SG글로벌,20220603,,1770,230562
001740,SK네트웍스,20220603,,4750,308165
320000,윈텍,20220603,,2655,12780
267250,HD현대,20220603,,62900,253843
090710,휴림로봇,20220603,,4385,86715262
002700,신일전자,20220603,,2410,1449785
001820,삼화콘덴서공업,20220603,,50400,22489
002460,화성산업,20220603,,24400,162925
065510,휴비츠,20220603,,12250,109303
056080,유진로봇,20220603,,6470,440832
010280,쌍용정보통신,20220603,,1020,697539
006490,인스코비,20220603,,2635,336063
064090,에프앤리퍼블릭,20220603,,3265,133753
001360,삼성제약,20220603,,3965,152202
056730,CNT85,20220603,,3100,0
336060,웨이버스,20220603,,2275,1090716
036670,KCI,20220603,,9300,13149
331380,포커스에이치엔에스,20220603,,2920,183733
038620,위즈코프,20220603,,1590,24958513
036620,감성코퍼레이션,20220603,,1680,83484
025550,한국선재,20220603,,5550,181814
061250,화일약품,20220603,,3200,2846284
080000,에스엔유,20220603,,3695,80622
372910,한컴라이프케어,20220603,,6640,7759417
004080,신흥,20220603,,16700,8689
368770,파이버프로,20220603,,5810,453969
054050,농우바이오,20220603,,11900,66526
227950,엔투텍,20220603,,1500,386964
130660,한전산업,20220603,,12500,161222
004410,서울식품공업,20220603,,306,2829939
054800,아이디스홀딩스,20220603,,13050,3143
052710,아모텍,20220603,,31200,154211
064260,다날,20220603,,9380,1265825
027050,코리아나,20220603,,3885,176041
275630,에스에스알,20220603,,5550,35116
025000,KPX케미칼,20220603,,52600,2150
004270,남성,20220603,,3000,120691
084670,동양고속,20220603,,17850,574
227100,에이치앤비디자인,20220603,,6300,156712
004990,롯데지주,20220603,,35750,138089
060900,대한그린파워,20220603,,884,888937
012030,DB,20220603,,946,196104
073240,금호타이어,20220603,,4170,281760
123040,엠에스오토텍,20220603,,5380,59637
153490,우리이앤엘,20220603,,1600,47512
007530,영신금속,20220603,,3150,14396
016380,KG스틸,20220603,,16900,1316153
035250,강원랜드,20220603,,28250,737508
010060,OCI,20220603,,132000,761444
083500,에프엔에스테크,20220603,,10850,16482
340930,유일에너테크,20220603,,17300,14168
082850,우리바이오,20220603,,4050,295399
101000,상상인인더스트리,20220603,,813,64980
376930,노을,20220603,,6710,23681
191420,테고사이언스,20220603,,18700,8854
051600,한전KPS,20220603,,37350,109334
340570,티앤엘,20220603,,35450,29520
008250,이건산업,20220603,,10750,35249
092220,KEC,20220603,,3285,2232724
102260,동성케미컬,20220603,,4650,40622
273640,와이엠텍,20220603,,17700,23775
950170,JTC,20220603,,3675,95448
014530,극동유화,20220603,,4380,173924
013360,일성건설,20220603,,4270,349091
019770,서연탑메탈,20220603,,7280,10422096
377400,하이제6호스팩,20220603,,2190,11129
246690,TS인베스트먼트,20220603,,2425,63269
303030,지니틱스,20220603,,2905,482227
206650,유바이오로직스,20220603,,17400,212445
036170,클라우드에어,20220603,,1280,86775
139480,이마트,20220603,,117000,124473
032350,롯데관광개발,20220603,,16700,553136
900270,헝셩그룹,20220603,,537,84190483
032540,TJ미디어,20220603,,6560,84635
095270,웨이브일렉트로,20220603,,4780,23735
030610,교보증권,20220603,,7300,32086
066360,체리부로,20220603,,1415,44288
168330,내츄럴엔도텍,20220603,,5210,47605
034310,NICE,20220603,,15400,21659
044060,조광ILI,20220603,,1597,689932
307870,비투엔,20220603,,2630,31925
096770,SK이노베이션,20220603,,225500,598041
034230,파라다이스,20220603,,16650,737884
207760,미스터블루,20220603,,7470,35718
262260,에이프로,20220603,,14950,23898
034730,SK,20220603,,250000,67877
119860,다나와,20220603,,19600,22366
090740,연이비앤티,20220603,,2105,0
121850,코이즈,20220603,,5380,17188172
255440,야스,20220603,,12750,4531
000320,노루홀딩스,20220603,,11750,5037
238200,비피도,20220603,,9320,32958
051160,지어소프트,20220603,,15200,33755
243840,신흥에스이씨,20220603,,59100,42079
290670,대보마그네틱,20220603,,53600,33513
039020,이건홀딩스,20220603,,4495,51113
069640,한세엠케이,20220603,,3960,17468
016090,대현,20220603,,2650,673298
012700,리드코프,20220603,,9120,66039
027360,아주IB투자,20220603,,3395,407145
063570,한국전자금융,20220603,,6000,47840
003240,태광산업,20220603,,972000,169
227840,현대코퍼레이션홀딩스,20220603,,12600,37385
083470,이엠앤아이,20220603,,3220,0
008060,대덕,20220603,,7510,53095
096760,JW홀딩스,20220603,,3950,28605
380320,삼성머스트스팩5호,20220603,,5710,16479144
326030,에스케이바이오팜,20220603,,85000,88049
225220,제놀루션,20220603,,13150,42510
003310,대주산업,20220603,,4675,10354606
073570,WI,20220603,,1330,5394207
100590,머큐리,20220603,,7770,18116
003230,삼양식품,20220603,,96200,62036
052420,오성첨단소재,20220603,,2150,0
094280,효성 ITX,20220603,,17350,6343
261780,차백신연구소,20220603,,9610,4860051
065950,웰크론,20220603,,4045,164514
222110,팬젠,20220603,,7920,5127
106240,파인테크닉스,20220603,,14050,575813
028080,휴맥스홀딩스,20220603,,4250,20254
068400,SK렌터카,20220603,,10250,34683
058450,일야,20220603,,806,340452
224110,에이텍티앤,20220603,,11900,38629
019540,일지테크,20220603,,3195,12123
114090,GKL,20220603,,15400,261082
008110,대동전자,20220603,,8490,1203094
220100,퓨쳐켐,20220603,,17900,41008
075970,동국알앤에스,20220603,,4875,428865
032080,아즈텍WB,20220603,,2745,68220
214680,디알텍,20220603,,1800,14351902
419270,신영스팩7호,20220603,,2210,13543
214260,라파스,20220603,,46100,58255
227610,아우딘퓨쳐스,20220603,,1555,83779
950200,소마젠,20220603,,6080,7937
187790,나노,20220603,,1375,48409
070300,엑스큐어,20220603,,3260,40833
089140,넥스턴바이오,20220603,,3610,180775
036000,예림당,20220603,,2435,73070
140670,알에스오토메이션,20220603,,18050,616994
347700,라이프시맨틱스,20220603,,7160,12712
347770,핌스,20220603,,19500,46599
036690,코맥스,20220603,,4550,4821898
160980,싸이맥스,20220603,,17200,35375
068930,디지털대성,20220603,,8050,18164
053980,오상자이엘,20220603,,6910,56728
203650,드림시큐리티,20220603,,4090,187650
226400,오스테오닉,20220603,,3220,45733
182360,큐브엔터,20220603,,15800,31083
047770,코데즈컴바인,20220603,,2320,52123
232140,와이아이케이,20220603,,5120,96183
039610,화성밸브,20220603,,6880,74404
206640,바디텍메드,20220603,,14400,68950
158310,참존글로벌,20220603,,1680,0
016740,두올,20220603,,3625,79028
035890,서희건설,20220603,,1745,2519570
950210,프레스티지바이오파마,20220603,,13150,119702
096870,엘디티,20220603,,4565,41836
096530,씨젠,20220603,,43300,245273
007390,네이처셀,20220603,,18050,282775
036800,나이스정보통신,20220603,,29100,8328
066900,디에이피,20220603,,4035,23091
