code,name,date,pred,close,volume
025440,대성엘텍,20220617,,900,2508028
004690,삼천리,20220617,,162000,33741
391060,엔에이치스팩20호,20220617,,2135,32254
200230,텔콘RF제약,20220617,,1645,284351
003580,HLB글로벌,20220617,,8110,1132924
017370,우신시스템,20220617,,2575,179145
235980,메드팩토,20220617,,23300,158028
007690,국도화학,20220617,,53900,51314
060720,KH바텍,20220617,,20900,168663
067000,조이시티,20220617,,5050,416691
021650,한국큐빅,20220617,,3170,54611
079430,현대리바트,20220617,,12200,174563
090460,비에이치,20220617,,25450,477525
036630,세종텔레콤,20220617,,820,936807
006390,한일현대시멘트,20220617,,25750,11599
039130,하나투어,20220617,,66500,160288
109070,컨버즈,20220617,,4100,0
155900,바다로19호,20220617,,3355,14452
396690,미래에셋글로벌리츠,20220617,,5630,105451
052600,한네트,20220617,,7750,314895
251970,펌텍코리아,20220617,,16600,65726
031330,에스에이엠티,20220617,,3880,257450
089980,상아프론테크,20220617,,32650,57953
169330,엠브레인,20220617,,3775,56485
088980,맥쿼리인프라,20220617,,13850,1017902
024070,WISCOM,20220617,,3290,29426
058430,포스코스틸리온,20220617,,37150,23174
100840,SNT에너지,20220617,,16600,23222
270870,뉴트리,20220617,,13750,21853
064850,에프앤가이드,20220617,,7350,9317
009320,대우부품,20220617,,2035,153866
040910,아이씨디,20220617,,9440,40466
001250,GS글로벌,20220617,,3205,1804577
089030,테크윙,20220617,,8304,285000
215000,골프존,20220617,,153500,34781
330730,스톤브릿지벤처스,20220617,,6260,322291
065570,삼영이엔씨,20220617,,5130,77678
241710,코스메카코리아,20220617,,10900,30104
189300,인텔리안테크,20220617,,64500,101911
000430,대원강업,20220617,,3015,74637
008500,일정실업,20220617,,22550,1580
036530,SNT홀딩스,20220617,,15800,3917
000250,삼천당제약,20220617,,39100,139601
049180,셀루메드,20220617,,4145,225373
307280,원바이오젠,20220617,,1695,94379
000080,하이트진로,20220617,,32350,688359
005610,SPC삼립,20220617,,70300,10753
025320,시노펙스,20220617,,3320,3739901
311390,네오크레마,20220617,,13100,196747
212560,네오오토,20220617,,6650,27935
000890,보해양조,20220617,,768,626453
001380,SG글로벌,20220617,,1455,236205
001740,SK네트웍스,20220617,,4390,608921
320000,윈텍,20220617,,2300,55863
267250,HD현대,20220617,,59800,326873
090710,휴림로봇,20220617,,3905,19121429
002700,신일전자,20220617,,2180,1824711
001820,삼화콘덴서공업,20220617,,42150,39723
002460,화성산업,20220617,,21300,101787
065510,휴비츠,20220617,,11150,246908
056080,유진로봇,20220617,,5520,351055
010280,쌍용정보통신,20220617,,1045,1148814
006490,인스코비,20220617,,2125,370592
064090,에프앤리퍼블릭,20220617,,2505,39765
001360,삼성제약,20220617,,3540,546457
056730,CNT85,20220617,,3100,0
336060,웨이버스,20220617,,1885,982507
036670,KCI,20220617,,8580,24648
331380,포커스에이치엔에스,20220617,,2565,34719
038620,위즈코프,20220617,,1215,1049452
036620,감성코퍼레이션,20220617,,1485,507953
025550,한국선재,20220617,,4575,306226
061250,화일약품,20220617,,2875,1015568
080000,에스엔유,20220617,,3320,107328
372910,한컴라이프케어,20220617,,5240,94043
004080,신흥,20220617,,16200,6702
368770,파이버프로,20220617,,4355,391934
054050,농우바이오,20220617,,10750,69883
227950,엔투텍,20220617,,1575,842317
130660,한전산업,20220617,,10900,556577
004410,서울식품공업,20220617,,278,3737694
054800,아이디스홀딩스,20220617,,12150,10196
052710,아모텍,20220617,,25250,97405
064260,다날,20220617,,7730,1536917
027050,코리아나,20220617,,3280,322884
275630,에스에스알,20220617,,4950,17250
025000,KPX케미칼,20220617,,49900,3966
004270,남성,20220617,,2575,112407
084670,동양고속,20220617,,15350,1613
227100,에이치앤비디자인,20220617,,6380,65438
004990,롯데지주,20220617,,35750,357460
060900,대한그린파워,20220617,,776,688473
012030,DB,20220617,,829,618513
073240,금호타이어,20220617,,3630,443265
123040,엠에스오토텍,20220617,,4755,70457
153490,우리이앤엘,20220617,,1320,230473
007530,영신금속,20220617,,2910,12842
016380,KG스틸,20220617,,15200,1014544
035250,강원랜드,20220617,,27150,1003519
010060,OCI,20220617,,123500,444429
083500,에프엔에스테크,20220617,,9900,45247
340930,유일에너테크,20220617,,15050,111469
082850,우리바이오,20220617,,3515,266982
101000,상상인인더스트리,20220617,,738,118578
376930,노을,20220617,,8260,1487551
191420,테고사이언스,20220617,,19400,96014
051600,한전KPS,20220617,,35900,226741
340570,티앤엘,20220617,,35800,90767
008250,이건산업,20220617,,9340,55278
092220,KEC,20220617,,2980,2357969
102260,동성케미컬,20220617,,4200,33299
273640,와이엠텍,20220617,,16200,43924
950170,JTC,20220617,,3100,58495
014530,극동유화,20220617,,3915,401921
013360,일성건설,20220617,,3480,644661
019770,서연탑메탈,20220617,,7650,3031184
377400,하이제6호스팩,20220617,,2170,7562
246690,TS인베스트먼트,20220617,,2720,18528685
303030,지니틱스,20220617,,2640,602156
206650,유바이오로직스,20220617,,15450,364016
036170,클라우드에어,20220617,,1090,214151
139480,이마트,20220617,,106500,132243
032350,롯데관광개발,20220617,,13100,989477
900270,헝셩그룹,20220617,,427,1117979
032540,TJ미디어,20220617,,5950,93280
095270,웨이브일렉트로,20220617,,4910,52458
030610,교보증권,20220617,,6730,45022
066360,체리부로,20220617,,1275,44602
168330,내츄럴엔도텍,20220617,,4665,29246
034310,NICE,20220617,,13800,32180
044060,조광ILI,20220617,,2237,104484434
307870,비투엔,20220617,,2105,24765
096770,SK이노베이션,20220617,,225500,1010560
034230,파라다이스,20220617,,15300,513883
207760,미스터블루,20220617,,6130,53581
262260,에이프로,20220617,,13000,46894
034730,SK,20220617,,231500,186840
119860,다나와,20220617,,17450,17921
090740,연이비앤티,20220617,,2105,0
121850,코이즈,20220617,,3650,1577678
255440,야스,20220617,,10150,71950
000320,노루홀딩스,20220617,,10650,17996
238200,비피도,20220617,,8260,25327
051160,지어소프트,20220617,,12550,187021
243840,신흥에스이씨,20220617,,56800,128098
290670,대보마그네틱,20220617,,48550,28339
039020,이건홀딩스,20220617,,4150,68930
069640,한세엠케이,20220617,,3280,17975
016090,대현,20220617,,2180,301319
012700,리드코프,20220617,,8680,132866
027360,아주IB투자,20220617,,2790,341174
063570,한국전자금융,20220617,,5190,100667
003240,태광산업,20220617,,903000,685
227840,현대코퍼레이션홀딩스,20220617,,11250,30272
083470,이엠앤아이,20220617,,3220,0
008060,대덕,20220617,,6680,115019
096760,JW홀딩스,20220617,,3410,37341
380320,삼성머스트스팩5호,20220617,,5410,5268900
326030,에스케이바이오팜,20220617,,69600,206494
225220,제놀루션,20220617,,11800,29555
003310,대주산업,20220617,,4210,11256113
073570,WI,20220617,,1065,977989
100590,머큐리,20220617,,7030,37713
003230,삼양식품,20220617,,98800,147589
052420,오성첨단소재,20220617,,2150,0
094280,효성 ITX,20220617,,15350,7584
