code,name,date,pred,close,volume
025440,대성엘텍,20220401,,740,212119
004690,삼천리,20220401,,106500,3862
391060,엔에이치스팩20호,20220401,,2095,23243
200230,텔콘RF제약,20220401,,2365,193614
003580,HLB글로벌,20220401,,13750,399598
017370,우신시스템,20220401,,3375,116874
235980,메드팩토,20220401,,35300,64402
007690,국도화학,20220401,,57800,30034
060720,KH바텍,20220401,,20800,154617
067000,조이시티,20220401,,7940,568584
021650,한국큐빅,20220401,,4075,55869
079430,현대리바트,20220401,,16300,209771
090460,비에이치,20220401,,24300,515443
036630,세종텔레콤,20220401,,991,1070566
006390,한일현대시멘트,20220401,,33400,23735
039130,하나투어,20220401,,85473,281439
109070,컨버즈,20220401,,4100,0
155900,바다로19호,20220401,,3205,16012
396690,미래에셋글로벌리츠,20220401,,5840,78389
052600,한네트,20220401,,10050,888907
251970,펌텍코리아,20220401,,19350,612901
031330,에스에이엠티,20220401,,4215,216932
089980,상아프론테크,20220401,,43900,114529
169330,엠브레인,20220401,,4425,207857
088980,맥쿼리인프라,20220401,,13800,1926918
024070,WISCOM,20220401,,3390,73357
058430,포스코스틸리온,20220401,,51400,34175
100840,SNT에너지,20220401,,18850,8052
270870,뉴트리,20220401,,19950,11751
064850,에프앤가이드,20220401,,9070,12902
009320,대우부품,20220401,,2255,217379
040910,아이씨디,20220401,,10800,17591
001250,GS글로벌,20220401,,2625,1367472
089030,테크윙,20220401,,10304,237489
215000,골프존,20220401,,159600,58421
330730,스톤브릿지벤처스,20220401,,6850,350994
065570,삼영이엔씨,20220401,,7420,135663
241710,코스메카코리아,20220401,,15500,391317
189300,인텔리안테크,20220401,,87700,47156
000430,대원강업,20220401,,3230,59974
008500,일정실업,20220401,,26650,48280
036530,SNT홀딩스,20220401,,16750,7636
000250,삼천당제약,20220401,,35750,76745
049180,셀루메드,20220401,,5920,94521
307280,원바이오젠,20220401,,1855,78189
000080,하이트진로,20220401,,37750,580944
005610,SPC삼립,20220401,,88700,22774
025320,시노펙스,20220401,,2800,216229
311390,네오크레마,20220401,,23950,236688
212560,네오오토,20220401,,8470,639091
000890,보해양조,20220401,,920,2682161
001380,SG글로벌,20220401,,1995,249319
001740,SK네트웍스,20220401,,4675,292744
320000,윈텍,20220401,,2835,74692
267250,HD현대,20220401,,54000,124294
090710,휴림로봇,20220401,,1800,23148654
002700,신일전자,20220401,,2295,4010635
001820,삼화콘덴서공업,20220401,,55800,44577
002460,화성산업,20220401,,21250,901310
065510,휴비츠,20220401,,9090,47372
056080,유진로봇,20220401,,7280,1652449
010280,쌍용정보통신,20220401,,1115,29109024
006490,인스코비,20220401,,2910,527018
064090,에프앤리퍼블릭,20220401,,2920,62041
001360,삼성제약,20220401,,4320,248628
056730,CNT85,20220401,,3100,0
336060,웨이버스,20220401,,3575,102279
036670,KCI,20220401,,8990,17441
331380,포커스에이치엔에스,20220401,,2985,75002
038620,위즈코프,20220401,,1730,896237
036620,감성코퍼레이션,20220401,,2050,174545
025550,한국선재,20220401,,6960,1181675
061250,화일약품,20220401,,3435,5418550
080000,에스엔유,20220401,,3595,122179
372910,한컴라이프케어,20220401,,7080,61081
004080,신흥,20220401,,16700,4030
368770,파이버프로,20220401,,3005,384990
054050,농우바이오,20220401,,12600,58359
227950,엔투텍,20220401,,1805,787062
130660,한전산업,20220401,,14550,2053837
004410,서울식품공업,20220401,,299,3850530
054800,아이디스홀딩스,20220401,,12450,6245
052710,아모텍,20220401,,25950,62727
064260,다날,20220401,,11500,5074889
027050,코리아나,20220401,,4445,9088210
275630,에스에스알,20220401,,6010,0
025000,KPX케미칼,20220401,,54300,2424
004270,남성,20220401,,3050,105130
084670,동양고속,20220401,,19450,5017
227100,에이치앤비디자인,20220401,,7270,356436
004990,롯데지주,20220401,,32600,114859
060900,대한그린파워,20220401,,1260,2441164
012030,DB,20220401,,1100,2488120
073240,금호타이어,20220401,,4170,368646
123040,엠에스오토텍,20220401,,5680,95161
153490,우리이앤엘,20220401,,1695,438352
007530,영신금속,20220401,,3230,44579
016380,KG스틸,20220401,,11050,156913
035250,강원랜드,20220401,,28000,749110
010060,OCI,20220401,,105000,174365
083500,에프엔에스테크,20220401,,10400,29493
340930,유일에너테크,20220401,,20000,59898
082850,우리바이오,20220401,,4860,4179256
101000,상상인인더스트리,20220401,,1000,122493
376930,노을,20220401,,7770,118959
191420,테고사이언스,20220401,,20100,27086
051600,한전KPS,20220401,,41450,277218
340570,티앤엘,20220401,,44650,137856
008250,이건산업,20220401,,12600,128322
092220,KEC,20220401,,3020,1724556
102260,동성케미컬,20220401,,4835,104296
273640,와이엠텍,20220401,,18926,232454
950170,JTC,20220401,,4780,137009
014530,극동유화,20220401,,4030,278621
013360,일성건설,20220401,,5560,5970263
019770,서연탑메탈,20220401,,5280,88968
377400,하이제6호스팩,20220401,,2145,8891
246690,TS인베스트먼트,20220401,,2780,258715
303030,지니틱스,20220401,,2790,669093
206650,유바이오로직스,20220401,,23750,150412
036170,클라우드에어,20220401,,1490,162218
139480,이마트,20220401,,141500,108656
032350,롯데관광개발,20220401,,18200,704915
900270,헝셩그룹,20220401,,404,267969
032540,TJ미디어,20220401,,9400,24724326
095270,웨이브일렉트로,20220401,,6400,303150
030610,교보증권,20220401,,7660,23668
066360,체리부로,20220401,,1360,455795
168330,내츄럴엔도텍,20220401,,7460,731428
034310,NICE,20220401,,16900,29525
044060,조광ILI,20220401,,1427,1056792
307870,비투엔,20220401,,3250,37243
096770,SK이노베이션,20220401,,215000,299504
034230,파라다이스,20220401,,17250,1720766
207760,미스터블루,20220401,,8570,103055
262260,에이프로,20220401,,17100,70895
034730,SK,20220401,,241500,101397
119860,다나와,20220401,,23300,103877
090740,연이비앤티,20220401,,2105,0
121850,코이즈,20220401,,3765,360117
255440,야스,20220401,,13450,25081
000320,노루홀딩스,20220401,,12450,18786
238200,비피도,20220401,,9360,90089
051160,지어소프트,20220401,,18850,68077
243840,신흥에스이씨,20220401,,53500,58171
290670,대보마그네틱,20220401,,51600,58245
039020,이건홀딩스,20220401,,5430,201361
069640,한세엠케이,20220401,,4405,114669
016090,대현,20220401,,2675,936933
012700,리드코프,20220401,,8740,102147
027360,아주IB투자,20220401,,4030,486750
063570,한국전자금융,20220401,,5690,117906
003240,태광산업,20220401,,1038000,345
227840,현대코퍼레이션홀딩스,20220401,,11200,6095
083470,이엠앤아이,20220401,,3220,0
008060,대덕,20220401,,7690,71606
096760,JW홀딩스,20220401,,4160,55648
